X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Orientation_Index,SigmoidOfAreas,Class
95,169,338690,338716,563,109,59,66987,107,135,1358,0,1,175,1399,7074,3514,545,6789,44.07,0,27505,18692,14150,-6486,-6486,10000,7
129,162,419384,419405,289,64,37,34165,109,133,1358,0,1,175,1900,5830,6364,243,5156,56.76,0,24609,15185,13222,-3636,-3636,9312,7
129,173,439740,439763,366,59,42,42778,107,134,1358,0,1,175,1900,6383,5227,324,7458,54.76,0,25635,16435,13617,-4773,-4773,9913,7
143,166,518468,518483,206,34,18,23642,101,127,1358,0,1,175,2106,4029,6522,169,6765,83.33,0,23139,13617,11761,-3478,-3478,5708,7
900,934,665052,665079,269,49,33,31538,109,127,1364,0,1,50,6305,7070,7941,249,6939,81.82,0,24297,15315,14314,-2059,-2059,9838,7
867,887,681373,681396,236,52,32,28625,112,133,1364,0,1,50,6994,4870,8696,147,3846,71.88,1,23729,13010,13617,1304,1304,7411,7
864,893,707122,707137,238,56,31,30361,118,140,1364,0,1,50,6906,4529,5172,213,5179,48.39,0,23766,14624,11761,-4828,-4828,7079,7
863,882,728350,728372,243,24,25,31245,118,140,1364,0,1,50,7067,4187,8636,139,7917,88,1,23856,12787,13424,1364,1364,6839,7
797,831,735496,735528,337,57,43,43551,119,143,1362,0,1,50,7797,6903,9412,250,5965,74.42,0,25276,15315,15051,-588,-588,9947,7
883,917,745600,745614,254,42,25,31667,116,135,1362,0,1,50,6535,4664,4118,250,8095,56,0,24048,15315,11461,-5882,-5882,7610,7
837,868,753061,753089,212,56,37,27232,119,142,1364,0,1,50,7273,7558,9032,227,5536,75.68,0,23263,14914,14472,-968,-968,9775,7
897,925,1410869,1410896,361,51,35,46442,121,143,1362,0,1,50,6417,5225,9643,206,5490,77.14,0,25575,14472,14314,-357,-357,9537,7
1002,1021,28972,28984,128,29,16,13352,96,116,1360,0,1,40,4985,4386,6316,140,6552,75,0,21072,12787,10792,-3684,-3684,3787,7
996,1015,28972,28984,128,29,16,13352,96,116,1358,0,1,40,5052,4386,6316,140,6552,75,0,21072,12787,10792,-3684,-3684,3787,7
1244,1281,57715,57763,649,110,71,61937,85,117,1360,0,1,40,1162,6346,7708,272,3364,67.61,1,28122,15682,16812,2292,2292,9999,7
1175,1208,70457,70478,288,62,34,27785,84,127,1356,0,1,40,2183,5844,6364,243,5323,61.76,0,24594,15185,13222,-3636,-3636,9312,7
1164,1197,79360,79387,434,76,51,47440,97,127,1358,0,1,40,2371,5129,8182,243,4342,52.94,0,26375,15185,14314,-1818,-1818,9806,7
1172,1214,88783,88808,383,91,58,47204,114,140,1354,0,1,40,2068,6352,5952,310,4615,43.1,0,25832,16233,13979,-4048,-4048,9932,7
1183,1203,96812,96831,203,33,23,21098,96,118,1354,0,1,40,2230,4658,9500,148,6061,82.61,0,23075,13010,12787,-500,-500,6268,7
1175,1274,114719,114762,1666,186,121,182339,96,127,1356,0,1,40,1209,6086,4343,730,5323,35.54,0,32217,19956,16335,-5657,-5657,10000,7
1237,1261,161008,161069,617,125,83,75121,113,133,1354,0,1,40,1374,5785,3934,177,1920,73.49,1,27903,13802,17853,6066,6066,9996,7
1194,1219,172567,172592,204,68,38,25491,114,141,1358,0,1,40,2047,6736,10000,184,3677,65.79,0.5,23096,13979,13979,0,0,8958,7
1257,1275,180920,180939,160,55,32,19189,112,135,1356,0,1,40,1195,5322,9474,133,3273,59.38,1,22041,12553,12787,526,526,5659,7
1138,1157,240466,240480,146,25,18,16579,105,127,1356,0,1,40,2935,4511,7368,140,7600,77.78,0,21644,12787,11461,-2632,-2632,4399,7
1246,1267,260406,260425,235,36,23,23782,87,119,1356,0,1,40,1313,4110,9048,155,5833,82.61,0,23711,13222,12787,-952,-952,6559,7
216,228,2150440,2150452,106,12,13,12235,107,124,1387,0,1,40,3115,2639,10000,87,10000,92.31,0.5,20253,10792,10792,0,0,2583,7
1299,1306,336968,336982,54,9,14,6167,106,127,1358,1,0,100,766,4490,5000,52,7778,100,1,17324,8451,11461,5000,5000,2040,7
213,227,9496251,9496258,56,16,8,7105,118,140,1360,1,0,100,3132,4286,5000,103,8750,87.5,0,17482,11461,8451,-5000,-5000,2040,7
209,259,9649727,9649771,1182,87,71,130201,96,127,1360,1,0,100,3074,4627,8800,368,5747,61.97,0,30726,16990,16435,-1200,-1200,10000,7
1039,1048,1338444,1338453,66,10,9,7683,101,130,1362,1,0,120,4611,1852,10000,66,9000,100,0.5,18195,9542,9542,0,0,1862,7
779,803,1689276,1689652,4758,307,377,517021,42,143,1364,1,0,120,8226,4727,638,176,782,99.73,1,36774,13802,25752,9362,9362,10000,7
1245,1254,1779008,1779024,84,13,16,9791,104,130,1362,1,0,120,1586,4167,5625,66,6923,100,1,19243,9542,12041,4375,4375,2583,7
1206,1216,1802452,1802460,67,11,8,7164,92,124,1362,1,0,120,2144,1625,8000,73,9091,100,0,18261,10000,9031,-2000,-2000,1852,7
927,936,1971777,1971784,35,10,8,4277,117,127,1356,0,1,50,6195,4444,7778,66,9000,87.5,0,15441,9542,8451,-2222,-2222,1687,7
1023,1033,403757,403767,53,14,11,4834,79,116,1358,1,0,300,4787,4700,10000,74,7143,90.91,0.5,17243,10000,10000,0,0,2061,7
375,388,428222,428235,59,20,15,5791,87,126,1360,1,0,300,5515,6509,10000,96,6500,86.67,0.5,17708,11139,11139,0,0,2914,7
980,992,508236,508253,74,22,18,6859,80,116,1358,1,0,300,5390,6373,7059,88,5454,94.44,1,18692,10792,12305,2941,2941,3419,7
1146,1162,581539,581546,74,19,12,6481,79,103,1358,1,0,300,2887,3393,4375,118,8421,58.33,0,18692,12041,8451,-5625,-5625,2195,7
1122,1133,828904,828914,68,14,10,6049,77,101,1360,1,0,300,3338,3818,9091,81,7857,100,0,18325,10414,10000,-909,-909,2173,7
1089,1098,902188,902203,73,12,16,6996,80,124,1360,1,0,300,3853,4593,6000,66,7500,93.75,1,18633,9542,11761,4000,4000,2469,7
1033,1045,938565,938574,62,17,10,6165,87,111,1360,1,0,300,4632,4259,7500,88,7059,90,0,17924,10792,9542,-2500,-2500,2150,7
1057,1066,945549,945557,52,11,8,5035,81,126,1360,1,0,300,4324,2778,8889,66,8182,100,0,17160,9542,9031,-1111,-1111,1773,7
1036,1054,960191,960202,61,30,17,6116,86,124,1360,1,0,300,4500,6919,6111,132,6000,64.71,0,17853,12553,10414,-3889,-3889,3329,7
1085,1103,975066,975076,96,25,16,9265,86,126,1358,1,0,300,3756,4667,5556,132,7200,62.5,0,19823,12553,10000,-4444,-4444,3068,7
309,322,1314894,1314902,61,14,10,6886,102,123,1623,1,0,100,3808,4135,6154,80,9286,80,0,17853,11139,9031,-3846,-3846,2105,7
24,44,1953869,1953891,240,25,22,29699,107,140,1356,1,0,120,354,4545,9091,148,8000,100,1,23802,13010,13424,909,909,7147,7
1531,1544,1191636,1191659,220,18,24,20121,52,125,1686,1,0,143,1684,2642,5652,77,7222,95.83,1,23424,11139,13617,4348,4348,4946,7
1188,1202,142256,142260,34,14,5,4385,121,143,1366,0,1,60,2401,3929,2857,103,10000,80,0,15315,11461,6021,-7143,-7143,1622,7
971,980,74495,74519,148,19,24,16771,101,133,1362,0,1,175,5609,3148,3750,66,4737,100,1,21703,9542,13802,6250,6250,3601,7
618,650,2017425,2017438,103,51,20,13657,124,141,1358,0,1,40,9102,7524,4063,236,6274,65,0,20128,15051,11139,-5938,-5938,6810,7
654,661,1465420,1465433,55,13,13,6302,107,126,1354,0,1,40,9660,3956,5385,52,5385,100,1,17404,8451,11139,4615,4615,1965,7
626,643,1969029,1969068,365,39,40,39229,91,126,1710,1,0,100,7322,4495,4359,99,4359,97.5,1,25623,12305,15911,5641,5641,9172,7
550,558,2426501,2426519,109,15,18,12587,103,135,1708,1,0,100,6440,2431,4444,47,5333,100,1,20374,9031,12553,5556,5556,2583,7
57,64,766963,766976,36,9,13,2765,64,93,1694,1,0,211,673,6044,5385,41,7778,100,1,15563,8451,11139,4615,4615,1965,7
1170,1176,745366,745380,68,15,14,7859,106,127,1364,0,1,130,2757,1905,4286,44,4000,100,1,18325,7782,11461,5714,5714,1892,7
613,620,9228,9246,85,12,18,8495,88,124,1366,0,1,175,8975,3254,3889,51,5833,100,1,19294,8451,12553,6111,6111,2359,7
825,834,640704,640724,126,16,20,14429,103,132,1364,0,1,100,7771,3000,4500,66,5625,100,1,21004,9542,13010,5500,5500,3068,7
1129,1137,1207379,1207406,101,27,27,11776,104,133,1694,0,1,70,6576,5324,2963,47,2963,100,1,20043,9031,14314,7037,7037,3601,7
54,62,3971234,3971359,583,75,125,60497,89,126,1366,0,1,40,791,4170,640,59,1067,100,1,27657,9031,20969,9360,9360,9905,7
344,355,113753,113766,92,12,13,4690,29,71,1356,1,0,300,5074,3566,8461,81,9167,100,1,19638,10414,11139,1539,1539,2570,7
298,312,128172,128184,131,16,13,7119,33,78,1354,1,0,300,4402,2202,8571,103,8750,92.31,0,21173,11461,10792,-1429,-1429,2901,7
42,53,141291,141311,135,19,20,7015,36,71,1356,1,0,300,619,3864,5500,81,5789,100,1,21303,10414,13010,4500,4500,3663,7
1005,1012,53568,53593,83,16,27,14187,161,181,1353,0,1,200,5041,5257,2800,52,4375,92.59,1,19191,8451,13979,7200,7200,2998,7
1329,1340,12799,12804,39,11,7,4642,110,134,1353,0,1,200,192,2909,4545,81,10000,71.43,0,15911,10414,6990,-5454,-5454,1613,7
1164,1173,18324,18328,32,9,4,6356,191,207,1353,0,1,200,2661,1111,4444,66,10000,100,0,15051,9542,6021,-5556,-5556,1449,7
1154,1165,23012,23019,42,12,10,8361,190,207,1353,0,1,200,2779,4545,6364,81,9167,70,0,16233,10414,8451,-3636,-3636,1822,7
126,137,31146,31164,119,19,19,22198,179,197,1353,0,1,200,1863,3990,6111,81,5789,94.74,1,20756,10414,12553,3889,3889,3329,7
156,163,48235,48244,36,8,9,6430,172,189,1353,0,1,200,2306,4286,7778,52,8750,100,1,15563,8451,9542,2222,2222,1687,7
25,31,55671,55688,64,12,17,9996,147,166,1353,0,1,200,369,3726,3529,44,5000,100,1,18062,7782,12305,6471,6471,2083,7
1244,1251,81220,81232,42,12,15,7658,175,190,1353,0,1,200,1508,5000,5833,52,5833,80,1,16233,8451,10792,4167,4167,1892,7
699,708,86285,86296,57,11,12,10612,179,197,1353,0,1,200,9534,4242,8182,66,8182,91.67,1,17559,9542,10414,1818,1818,2051,7
131,138,106169,106180,34,9,12,5942,167,182,1353,0,1,200,1936,5584,6364,52,7778,91.67,1,15315,8451,10414,3636,3636,1822,7
100,107,108596,108604,39,11,8,6999,172,189,1353,0,1,200,1478,3036,8750,52,6364,100,1,15911,8451,9031,1250,1250,1622,7
1247,1273,120090,120110,301,38,46,51176,160,182,1353,0,1,200,1183,4211,7692,192,6842,43.48,0,24786,14150,13010,-2308,-2308,8102,7
108,117,80480,80500,105,17,21,16675,151,172,1353,0,1,100,1596,4167,4500,66,5294,95.24,1,20212,9542,13010,5500,5500,3068,7
159,172,7003,7020,126,21,29,23023,173,196,1353,0,1,100,2350,4299,7647,96,6191,58.62,1,21004,11139,12305,2353,2353,3678,7
40,56,15755,15765,102,17,10,17813,162,189,1353,0,1,100,591,3625,6250,118,9412,100,0,20086,12041,10000,-3750,-3750,2792,7
16,32,21104,21135,225,51,57,33183,133,165,1353,0,1,100,236,5464,5161,118,3137,54.39,1,23522,12041,14914,4839,4839,7844,7
980,1010,33416,33425,130,33,36,25944,192,212,1353,0,1,100,5070,5185,3000,222,9091,25,0,21139,14771,9542,-7000,-7000,4465,7
111,120,68259,68288,121,27,32,19974,151,175,1353,0,1,100,1641,5364,3103,66,3333,90.63,1,20828,9542,14624,6897,6897,4317,7
110,117,90910,90937,116,18,28,19935,162,181,1353,0,1,100,1626,3862,2593,52,3889,96.43,1,20645,8451,14314,7407,7407,3197,7
111,121,104337,104353,101,10,17,16669,153,175,1353,0,1,100,1641,3688,6250,74,10000,94.12,1,20043,10000,12041,3750,3750,2792,7
1240,1252,127346,127368,155,25,28,24156,145,167,1353,0,1,100,1493,4129,5454,89,4800,78.57,1,21903,10792,13424,4545,4545,4366,7
382,392,172773,172798,137,18,26,23072,161,175,1353,0,1,100,5647,4520,4000,74,5556,96.15,1,21367,10000,13979,6000,6000,4138,7
265,276,183293,183331,227,22,38,32920,135,158,1353,0,1,100,3917,4569,2895,81,5000,100,1,23560,10414,15798,7105,7105,6839,7
123,132,189105,189141,145,18,39,20557,132,151,1353,0,1,100,1818,5525,2500,66,5000,92.31,1,21614,9542,15563,7500,7500,5362,7
408,415,195003,195029,111,14,27,16728,144,158,1353,0,1,100,6031,3901,2692,52,5000,96.3,1,20453,8451,14150,7308,7308,3097,7
217,225,199985,200008,117,19,24,16891,135,156,1353,0,1,100,3208,3641,3478,59,4211,95.83,1,20682,9031,13617,6522,6522,3125,7
103,112,208092,208112,108,20,22,16455,145,159,1353,0,1,100,1523,4000,4500,66,4500,90.91,1,20334,9542,13010,5500,5500,3068,7
1109,1134,219220,219230,116,33,32,18402,150,172,1353,0,1,100,3237,5360,4000,185,7576,31.25,0,20645,13979,10000,-6000,-6000,4138,7
1682,1688,1248097,1248109,53,6,12,3202,40,86,1692,1,0,70,47,2639,5000,36,10000,100,1,17243,7782,10792,5000,5000,1773,7
619,659,1292098,1292100,60,40,4,7750,102,164,1690,1,0,70,7325,2500,500,237,10000,50,0,17781,16021,3010,-9500,-9500,1852,7
1683,1690,1318359,1318378,98,12,19,5702,40,84,1692,1,0,70,24,2632,3684,41,5833,100,1,19912,8451,12787,6316,6316,2445,7
0,27,1359864,1359867,63,28,7,7045,80,156,1690,1,0,70,0,2222,1111,160,9643,42.86,0,17993,14314,4771,-8889,-8889,1862,7
0,21,1399301,1399304,52,21,4,5644,56,151,1690,1,0,70,0,1746,1429,124,10000,75,0,17160,13222,4771,-8571,-8571,1687,7
1508,1550,1791800,1791803,92,42,15,10838,72,198,1690,1,0,70,1657,2698,714,248,10000,20,0,19638,16233,4771,-9286,-9286,2359,7
1673,1687,1891620,1891638,86,23,18,6442,28,101,1692,1,0,70,59,6587,7778,83,6087,100,1,19345,11461,12553,2222,2222,4170,7
1677,1688,2058260,2058272,95,14,12,5714,24,93,1692,1,0,70,47,2803,9167,65,7857,100,1,19777,10414,10792,833,833,2432,7
1677,1688,2086458,2086470,81,14,12,4712,14,87,1692,1,0,70,47,3864,9167,65,7857,100,1,19085,10414,10792,833,833,2432,7
18,40,2133912,2133915,54,22,3,6479,87,158,1692,1,0,70,213,1818,1364,130,10000,100,0,17324,13424,4771,-8636,-8636,1715,7
1335,1668,2191536,2191539,795,333,62,95390,77,167,1692,1,0,70,284,2042,90,1968,10000,4.84,0,29004,25224,4771,-9910,-9910,9905,7
953,975,2262960,2262963,52,22,8,6105,80,159,1692,1,0,70,8475,2121,1364,130,10000,37.5,0,17160,13424,4771,-8636,-8636,1715,7
61,93,2310852,2310855,68,32,11,8808,95,166,1692,1,0,70,721,2917,938,189,10000,27.27,0,18325,15051,4771,-9063,-9063,2018,7
50,72,2339660,2339663,51,22,5,6299,99,148,1690,1,0,70,592,2273,1364,130,10000,60,0,17076,13424,4771,-8636,-8636,1715,7
35,75,2412964,2412966,65,40,3,8355,85,165,1688,1,0,70,415,1875,500,237,10000,66.67,0,18129,16021,3010,-9500,-9500,1852,7
263,297,2555025,2555028,86,34,7,11010,52,191,1690,1,0,70,3112,1569,882,201,10000,42.86,0,19345,15315,4771,-9118,-9118,2083,7
1662,1670,2729960,2729972,55,11,12,4727,80,93,1690,1,0,70,237,4271,6667,47,7273,100,1,17404,9031,10792,3333,3333,2018,7
1341,1409,2794140,2794143,173,68,11,21612,65,174,1692,1,0,70,3345,1520,441,402,10000,27.27,0,22380,18325,4771,-9559,-9559,3419,7
1253,1263,2860158,2860168,76,13,10,7943,79,125,1688,1,0,70,5035,2400,10000,59,7692,100,0.5,18808,10000,10000,0,0,2061,7
1361,1371,3041016,3041025,56,12,9,6345,102,127,1692,1,0,70,3794,3778,9000,59,8333,100,0,17482,10000,9542,-1000,-1000,1954,7
63,92,3212692,3212695,58,29,10,7618,100,165,1690,1,0,70,746,3333,1035,172,10000,30,0,17634,14624,4771,-8965,-8965,1923,7
109,141,4025621,4025624,53,32,7,6578,84,159,1690,1,0,70,1290,4479,938,189,10000,42.86,0,17243,15051,4771,-9063,-9063,2018,7
791,833,4104160,4104163,59,42,8,7281,97,150,1690,1,0,70,9361,5318,714,248,10000,37.5,0,17708,16233,4771,-9286,-9286,2359,7
1087,1119,80993,80996,64,32,7,9247,92,190,1692,1,0,70,6773,3333,938,189,10000,42.86,0,18062,15051,4771,-9063,-9063,2018,7
19,57,103914,103916,54,38,2,7498,101,180,1362,1,0,70,279,2895,526,279,10000,100,0,17324,15798,3010,-9474,-9474,1812,7
1023,1050,949856,949874,209,62,37,28592,121,151,1370,1,0,69,4672,5700,6667,197,4355,48.65,0,23201,14314,12553,-3333,-3333,7729,7
949,970,1037445,1037462,156,39,24,17756,101,127,1370,1,0,69,5839,5630,8095,153,5385,70.83,0,21931,13222,12305,-1905,-1905,5903,7
207,225,1067022,1067027,55,19,6,7484,122,150,1372,1,0,69,3018,3889,2778,131,9474,83.33,0,17404,12553,6990,-7222,-7222,1954,7
205,228,1094338,1094348,74,32,12,9115,110,141,1366,1,0,69,3002,6783,4348,168,7188,83.33,0,18692,13617,10000,-5652,-5652,3819,7
82,93,1146871,1146879,51,12,9,6193,107,143,1364,1,0,69,1202,4205,7273,81,9167,88.89,0,17076,10414,9031,-2727,-2727,1934,7
1591,1608,4345277,4345283,77,18,11,9329,112,134,1650,1,0,69,509,2451,3529,103,9444,54.54,0,18865,12305,7782,-6471,-6471,2083,7
1448,1468,5281659,5281668,83,26,13,10583,115,143,1650,1,0,69,2206,5389,4500,121,7692,69.23,0,19191,13010,9542,-5500,-5500,3068,7
1669,1679,456531,456548,91,14,17,7263,64,102,1688,1,0,150,107,4647,5882,59,7143,100,1,19590,10000,12305,4118,4118,2928,7
1674,1682,570234,570244,35,14,10,2388,51,87,1686,1,0,150,47,5625,8000,47,5714,100,1,15441,9031,10000,2000,2000,1852,7
1675,1684,663138,663171,167,23,33,10526,35,84,1688,1,0,150,47,4377,2727,53,3913,100,1,22227,9542,15185,7273,7273,4913,7
1673,1684,702237,702267,194,40,33,12773,35,86,1688,1,0,150,47,4121,3667,65,2750,90.91,1,22878,10414,14771,6333,6333,5461,7
742,753,311416,311420,35,13,7,4538,118,140,1658,1,0,143,8950,2045,3636,66,8461,57.14,0,15441,10414,6021,-6364,-6364,1517,7
1058,1080,751892,751911,133,35,20,17085,112,142,1658,1,0,143,6972,6818,8636,133,6286,95,0,21239,13424,12787,-1364,-1364,6839,7
1292,1372,1506506,1506552,1973,134,80,240091,105,140,1658,1,0,143,3450,4639,5750,483,5970,57.5,0,32951,19031,16628,-4250,-4250,10000,7
123,140,1477978,1477986,69,19,12,8701,113,142,1652,1,0,100,1489,4927,4706,103,8947,66.67,0,18389,12305,9031,-5294,-5294,2482,7
1551,1576,2071735,2071746,143,36,25,17042,109,135,1668,1,0,100,1103,4800,4400,150,6944,44,0,21553,13979,10414,-5600,-5600,4547,7
1379,1396,2128940,2128956,126,33,22,16498,116,148,1666,1,0,100,3241,5368,9412,102,5152,72.73,0,21004,12305,12041,-588,-588,4498,7
773,801,2240409,2240422,207,34,23,26766,114,143,1668,1,0,100,9269,4313,4643,168,8235,56.52,0,23160,14472,11139,-5357,-5357,6015,7
547,588,2084580,2084619,860,57,44,95173,91,132,1708,1,0,100,6405,4622,9512,240,7193,88.64,0,29345,16128,15911,-488,-488,9998,7
1557,1584,2375780,2375805,339,79,40,39556,104,132,1710,1,0,100,1474,4978,9259,158,3418,62.5,0,25302,14314,13979,-741,-741,9231,7
691,710,664879,664883,55,19,6,7211,114,150,1694,1,0,143,8158,2763,2105,112,10000,66.67,0,17404,12787,6021,-7895,-7895,1812,7
1398,1445,684296,684315,381,91,47,48528,111,143,1694,1,0,143,2940,5734,4043,277,5165,40.43,0,25809,16721,12787,-5957,-5957,9809,7
900,916,693632,693638,53,17,8,6697,110,143,1692,1,0,143,9173,4479,3750,95,9412,75,0,17243,12041,7782,-6250,-6250,2018,7
832,848,712437,712446,67,29,12,8140,102,141,1692,1,0,143,9834,5347,5625,95,5517,75,0,18261,12041,9542,-4375,-4375,2583,7
1027,1048,787015,787022,76,22,10,9934,109,148,1692,1,0,143,7612,4830,3333,124,9546,70,0,18808,13222,8451,-6667,-6667,2621,7
1275,1300,883635,883640,73,28,14,9247,111,143,1692,1,0,143,4634,4160,2000,148,8929,35.71,0,18633,13979,6990,-8000,-8000,2348,7
983,1005,895625,895642,102,42,22,12942,114,141,1694,1,0,143,8135,7273,7727,130,5238,77.27,0,20086,13424,12305,-2273,-2273,6173,7
374,382,303204,303209,24,10,5,3166,124,140,1364,0,1,130,5484,4000,6250,59,8000,100,0,13802,9031,6990,-3750,-3750,1483,7
196,209,157035,157044,60,20,14,7508,117,135,1364,0,1,40,2874,4872,6923,95,6500,64.29,0,17781,11139,9542,-3077,-3077,2253,7
122,146,203252,203261,95,33,22,12566,124,143,1362,0,1,40,1792,5602,3750,176,7273,40.91,0,19777,13802,9542,-6250,-6250,3601,7
189,203,238753,238766,63,20,14,8140,118,141,1364,0,1,40,2771,6539,9286,103,7000,92.86,0,17993,11461,11139,-714,-714,3097,7
213,229,260092,260110,137,50,27,17621,120,140,1364,0,1,40,3123,5243,8889,117,3200,66.67,1,21367,12041,12553,1111,1111,4763,7
345,362,283416,283428,60,23,18,7914,124,143,1364,0,1,40,5059,7059,7059,125,7391,66.67,0,17781,12305,10792,-2941,-2941,3419,7
121,148,373848,373861,149,49,29,19691,122,143,1360,0,1,40,1779,5755,4815,199,5510,44.83,0,21732,14314,11139,-5185,-5185,5805,7
182,211,402237,402266,268,98,55,35565,125,143,1364,0,1,40,2669,6813,10000,213,2959,52.73,0.5,24281,14624,14624,0,0,9732,7
273,298,473262,473272,94,30,18,11877,117,143,1366,0,1,40,3997,6240,4000,183,8333,55.56,0,19731,13979,10000,-6000,-6000,4138,7
389,406,516427,516436,67,22,16,8596,120,143,1362,0,1,40,5712,5621,5294,125,7727,56.25,0,18261,12305,9542,-4706,-4706,2699,7
856,871,531684,531693,54,23,16,7145,125,143,1362,0,1,40,7210,6000,6000,110,6522,56.25,0,17324,11761,9542,-4000,-4000,2469,7
767,788,566837,566850,83,28,20,10345,115,141,1362,0,1,40,8429,6960,6191,154,7500,65,0,19191,13222,11139,-3810,-3810,4514,7
154,169,260124,260136,75,27,17,9948,125,143,1364,0,1,40,2258,5833,8000,110,5556,70.59,0,18751,11761,10792,-2000,-2000,3068,7
275,299,1133715,1133734,318,39,32,39911,116,140,1364,0,1,40,4032,3026,7917,176,6154,59.38,0,25024,13802,12787,-2083,-2083,7359,7
271,291,1488866,1488885,204,38,22,23155,105,126,1362,0,1,40,3979,4632,9500,147,5263,86.36,0,23096,13010,12787,-500,-500,6268,7
214,247,1538494,1538509,209,66,46,27037,118,143,1362,0,1,40,3142,5778,4545,242,5000,32.61,0,23201,15185,11761,-5454,-5454,7833,7
270,301,1563477,1563499,329,61,37,41053,115,140,1362,0,1,40,3965,5176,7097,228,5082,59.46,0,25172,14914,13424,-2903,-2903,9263,7
21,47,2867489,2867513,281,43,28,31838,104,126,1362,0,1,40,308,5497,9231,191,6047,85.71,0,24487,14150,13802,-769,-769,8952,7
23,43,2985008,2985026,170,42,20,19738,107,125,1364,0,1,40,337,5278,9000,147,4762,90,0,22304,13010,12553,-1000,-1000,5951,7
21,45,3063739,3063768,277,52,42,33476,113,128,1362,0,1,40,308,6020,8276,176,4615,69.05,1,24425,13802,14624,1724,1724,9324,7
21,39,3411415,3411438,201,46,28,23925,112,126,1364,0,1,40,308,5145,7826,132,3913,82.14,1,23032,12553,13617,2174,2174,6781,7
1053,1063,173208,173226,68,26,18,8717,120,141,1366,0,1,185,4436,6222,5556,73,3846,100,1,18325,10000,12553,4444,4444,3068,7
160,170,252936,252958,97,24,23,12775,123,142,1364,0,1,185,2346,5591,4545,73,4167,95.65,1,19868,10000,13424,5454,5454,3663,7
1303,1344,33298,33323,452,44,26,42686,65,117,1366,0,1,175,322,5590,6098,300,9318,96.15,0,26551,16128,13979,-3902,-3902,9920,7
130,153,197701,197718,240,47,18,30130,118,140,1360,0,1,40,1912,3862,7391,169,4894,94.44,0,23802,13617,12305,-2609,-2609,6438,7
247,272,244048,244067,235,36,22,29911,119,142,1360,0,1,40,3632,5053,7600,184,6944,86.36,0,23711,13979,12787,-2400,-2400,7598,7
523,567,266325,266337,209,67,30,26833,119,141,1360,0,1,40,7691,6042,2727,323,6567,40,0,23201,16435,10792,-7273,-7273,8183,7
239,269,276029,276047,299,51,22,37820,116,140,1360,0,1,40,3515,4463,6000,221,5882,81.82,0,24757,14771,12553,-4000,-4000,8299,7
367,422,289647,289665,355,116,58,46882,123,143,1360,0,1,40,5397,6414,3273,404,4741,31.03,0,25502,17404,12553,-6727,-6727,9899,7
137,170,301492,301511,304,59,26,35778,111,126,1360,0,1,40,2015,5152,5758,243,5593,73.08,0,24829,15185,12787,-4242,-4242,8971,7
238,287,315114,315142,671,91,39,86424,119,143,1360,0,1,40,3500,5109,5714,360,5385,71.79,0,28267,16902,14472,-4286,-4286,9992,7
