Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4
24972,584063,218507118,146329593.8,149325308.9,742650825,25307,178312472.7,694670079,986762556,919906739,816048806,8750085,2393627,665935653,994410471
24991,628397,218765614.8,145791917.8,150053321.3,745567814,25568,178380294.5,794247577,977432728,795289580,815394570,8753776,2386967,664868305,997656975
25017,585640,214547659.6,149057402.4,143936266.3,719249431,25394,178473061.5,713426111,985153973,916607969,831857415,8576075,2533167,691986759,996019904
25021,584754,217087925.2,147092512,147585979.9,735457243,25339,178487329.1,708007923,987450176,919534704,822189115,8676229,2445669,675994941,997673758
25032,585495,219276350.6,145792391.1,150403151.4,746950469,25320,178526559,770689655,988625592,917611891,814162396,8759841,2374216,662860407,996962942
25038,590797,222229863.7,143716124.8,154631127.2,762744185,25389,178547953.6,772491670,986175115,901431928,803438164,8875703,2281352,645512883,998163846
25038,582663,210766485.6,151840140.2,138808147.4,693539286,25462,178547953.6,721680982,983347734,926775657,847136361,8417864,2674207,717640014,996142808
25061,594405,222778450.8,143502316.3,155243801.3,764900793,25381,178629942.1,708738688,987392144,891339910,801827742,8889448,2266621,642927728,998105445
25084,590532,219285282.2,145921827.2,150275861,746448785,25369,178711893.1,788111097,988765817,903898745,814974408,8742038,2378857,664183287,998107152
25094,586953,204222696.5,157368378.9,129773654.6,637352442,25457,178747512.3,736607274,985740661,915320321,875257821,8138308,2946170,766076253,994165150
25096,583375,220993380.9,145055407.4,152351011.8,754431342,25347,178754635.2,704528228,990097447,926656426,808868729,8805921,2325234,654268622,996784865
25098,588530,220779061.4,145404344.6,151838008.7,752496170,25438,178761757.9,779780029,986634169,910566708,809686194,8796679,2332198,655591733,995437432
25098,581869,207752134.2,154427206.1,134530786,668931245,25444,178761757.9,716676185,986401509,931533631,860456903,8277637,2798998,740386081,996047215
25107,582701,212805929.5,150600511.7,141304917.9,706523629,25453,178793806.5,749686474,986406318,929208470,840173049,8475960,2605215,705890752,997458347
25108,575308,203359225.6,157903816.6,128786770.3,630145258,25421,178797367.1,818116650,987687345,953281484,879219355,8099380,2985523,773026674,995556087
25130,596950,225798678.9,142143117,158853051.6,776990262,25492,178875682.4,713029168,985799466,886189173,792191005,8985224,2182872,627566588,996908676
25135,607531,229875482.3,139887893.3,164328361,793524977,25611,178893476.6,671879177,981414236,855759772,778219037,9145633,2069193,605624870,995213423
25139,590144,217728740.7,148064361.8,147050065.3,733174548,25452,178907710.6,737646714,987702342,907072227,821700020,8660994,2435571,675190923,992868693
25139,591190,225593372.8,142754282,158029146.1,774319647,25371,178907710.6,685733770,990855701,903865278,793053929,8973840,2189621,628934534,993899873
25145,599041,221512900.7,144940959.9,152829745.9,756215290,25561,178929059.6,759208937,983725206,880538620,807759092,8809421,2313420,652474751,997175504
25148,585498,207373268.6,155484235.1,133372536.8,661687716,25433,178939733.1,714431818,988794086,921854720,862887171,8246114,2819974,744574270,993057592
25155,583634,213943025.6,150266536.7,142375694.8,711814930,25433,178964635.5,815582142,989069319,928010772,836506051,8504990,2568798,699742373,996263065
25155,611729,234658348.1,136951606.9,171343990.3,812025981,25553,178964635.5,699760766,984424529,844726360,762660425,9328497,1946777,581650924,996623902
25158,578245,205595008.9,156093077.1,131713086,650827069,25507,178975306.9,763288835,986317481,945501461,870523598,8172152,2894932,757811334,998136695
25159,605833,223301063.5,144140857.7,154918644.9,763760190,25592,178978863.9,710625918,983080650,861385164,801513710,8875594,2259545,642424227,995234907
25165,602666,231765026.8,138656105.8,167150970.8,801300886,25505,179000204.3,713051116,986669281,870669672,772334837,9209816,2021405,596501101,997057381
25172,596596,222132326.6,144877375.9,153324372,758036587,25527,179025098.3,704348313,986093156,888724009,805938969,8824580,2296584,649537622,995899479
25187,590941,219386428.4,146762537.9,149483942.9,743291050,25548,179078430.9,705182406,985869735,906354428,816269412,8710304,2385323,666295753,996005163
25188,588157,216671401.2,148579960.3,145828145.8,727847831,25479,179081985.8,795301696,988578830,914991392,826514182,8602168,2476218,683125693,996189531
25216,587728,221292209.2,145435247.4,152158581.3,753708323,25496,179181495.6,814470284,989017885,917346265,809705395,8775865,2326901,655622826,997586391
25223,574473,205419705.9,156453827.9,131297334.6,648012048,25498,179206364.4,775972927,989214840,960433633,872391301,8144142,2909849,761066581,999260135
25232,589499,215368290.5,149317192.7,144235427,720638561,25550,179238333.5,725557856,987553816,912421257,832241056,8535522,2525843,692625175,999010879
25256,586290,220576430.5,146042926.8,151035339.7,749418414,25536,179323556.6,782791966,989035088,923314082,812976963,8733625,2353354,660931542,998240200
25260,584992,207408131.9,155952327.6,132994572.9,659265332,25601,179337756.5,794339623,986680208,927562871,864661163,8210932,2831105,747638926,994319196
25265,591321,224794265.9,143573638.2,156570710.8,769464935,25562,179355504.8,697928177,988381191,907993127,797865124,8897458,2224148,636588756,996711540
25276,600507,224482131.1,145969269,153787254.4,759721205,25798,179394544.9,727995392,979765873,880809646,799148440,8881236,2234411,638638229,982144198
25305,588474,217597071.5,148368806.9,146659581.6,731490977,25627,179497428.1,744943919,987435127,918251500,824907370,8598975,2456107,680472170,997977637
25306,589450,220598743.8,146187627.5,150901104,748897654,25639,179500974.7,773694509,987011974,915249338,813698988,8717251,2357298,662106044,999125330
25308,596521,219347134.6,147398719.3,148812103.4,740561716,25685,179508067.8,727910723,985322172,893750330,818374346,8667107,2398070,669736570,996649077
25319,590337,220536409.9,146818942.2,150209779.9,746187706,25664,179547074.7,711847728,986557045,912969786,814138014,8710313,2360509,662820705,995621523
25339,593553,222598198,145164007.3,153342555.1,758103122,25653,179617974.7,709438083,987759716,903816627,806915673,8784806,2297336,651112903,998433162
25340,588451,213259348.4,151909211.7,140386054.3,701853353,25607,179621518.9,714608009,989573164,919593439,842267972,8415917,2612657,709415337,995920201
25350,593725,229906868.9,140679866.4,163425566.8,790935630,25595,179656957.7,741618396,990427818,903685170,781433624,9069304,2086038,610638508,997939443
25361,577625,204541105.2,158092707.2,129380481.1,634510655,25628,179695932.3,749637906,989581708,955177921,878532128,8065183,2963634,771818699,998582747
25368,599100,227064822.3,142716929.7,159101532.5,777785780,25794,179720729.9,766914566,983484531,888172769,791495257,8950837,2166889,626464742,996715005
25376,585844,218601388.6,148020791.9,147682893.6,735866639,25642,179749065.9,765998551,989626394,929114113,822268637,8614494,2429206,676125712,998522015
25380,582891,216678286.8,149436283.3,144997106.5,724124823,25623,179763232.2,792258467,990516333,938699923,829631962,8537364,2494856,688289192,997999413
25381,603806,220053562,147302134,149389256,742909218,25783,179766773.6,777818639,984408331,874830155,816922807,8670012,2381900,667362873,996968430
25394,607084,231081041,140402792.1,164584362.9,794249968,25762,179812805.4,664764398,985715395,865851483,778137422,9099828,2057966,605497847,996554774
25396,595917,219041852.8,148154261.3,147847149.9,736558158,25749,179819886.2,755046826,986290730,898677012,820938482,8625053,2416484,673939992,996401070
25401,596589,229065638.3,141542181,161835600.3,786248038,25745,179837586.9,715964823,986638182,896830140,785091942,9017977,2113348,616369358,997505051
25403,598274,226263308.4,143295968.7,157899283.8,773894043,25697,179844666.7,736831419,988558976,891855743,794846801,8906952,2193020,631781436,997578363
25404,584604,211201929.2,153386068.7,137693032.3,687427339,25737,179848206.5,743046009,987061429,934089312,851546230,8313727,2696550,725130981,998454837
25407,588858,224141086.5,144507638.2,155106739.9,764421082,25650,179858825.5,713359164,990526316,920750774,802435771,8822021,2256259,643903166,998737209
25415,587392,214929759.6,151000226,142337376.1,711628306,25727,179887139.7,716622022,987872663,925643857,836957804,8456807,2559767,700498366,997070994
25416,585633,213769518.9,153075718,139649528.8,698019942,25694,179890678.7,708459930,989180353,931249353,841516974,8410825,2601776,708150817,988929280
25423,590252,221438168.2,146305779.8,151352987.3,750643770,25739,179915449.4,763912260,987722911,916983934,812486171,8710151,2341366,660133778,999132193
25432,594236,212114198.8,153478738.9,138204288.3,690254626,25800,179947292.6,796741855,985736434,905049768,848351000,8340445,2664841,719699419,994655459
25437,590775,213673764.5,152439497.3,140169554.6,700734970,25852,179964980.8,702330333,983947083,915865155,842241822,8400117,2607428,709371287,994322574
25476,589854,221066535.9,147280946.8,150098529.9,745747183,25736,180102889,794337740,989897420,920136051,814699920,8677443,2358100,663735959,996257917
25481,602476,229903067.8,141641237.4,162313653.8,787674893,25814,180120562,706549468,987100023,882158919,783463064,9022529,2096921,613814373,996304537
25507,598818,225411437.9,144648234.5,155834213,766949377,25871,180212433.2,759136905,985930192,893880685,799482204,8837238,2227058,639171794,996048335
25511,590483,223263126.8,145682223.4,153253514.2,757777026,25785,180226563,788837353,989373667,919438212,807238372,8751642,2292326,651633789,998651682
25521,600093,228987637.4,142421902.1,160781195.9,783046409,25829,180261882.9,732099828,988075419,890574857,787212292,8972518,2125502,619703193,996366204
25537,597771,229832389.2,141785143.1,162099063.6,787036283,25884,180318380.2,722200226,986594035,898069726,784564703,8999976,2103469,615541774,997787451
25539,593522,223758060.5,146115122.2,153138194.8,757353635,25766,180325441.2,693090534,991189940,911045588,805894727,8761426,2279648,649466312,994580986
25546,589121,215435008.4,151280621.3,142407538.1,711969866,25887,180350152.2,716135905,986827365,924961729,837144128,8433219,2554901,700810291,998006682
25565,583073,216164360,150829966.3,143316587.1,716335569,25774,180417208.1,779420732,991891053,944952109,834629761,8455481,2531008,696606838,998353145
25576,596602,225737643.1,144731448.1,155970002.5,767416478,25970,180456018.5,783722498,984828648,902969492,799405965,8826151,2223416,639049897,996726140
25577,585902,209421974.1,155888184,134341146.8,667763414,25895,180459546.3,762718435,987719637,936288106,861703014,8187902,2784728,742532084,997526117
25583,601998,226288415.3,144430679.1,156676141.6,769821474,25908,180480711.6,691170908,987455612,887097260,797569382,8845265,2207824,636116920,996643446
25595,594222,214589306.8,152188552.2,141002265.7,704998835,25904,180523034.9,716846380,988071340,910893377,841248978,8384032,2590186,707699842,997872812
25597,599802,226006773.5,144834556.3,156044786.1,767673085,25898,180530087.9,806153943,988377481,894093862,798781758,8829424,2217301,638052297,995647342
25601,579206,206351775.1,158238734.9,130405349.4,641838658,25898,180544192.9,757426036,988531933,958960435,874934043,8060301,2913616,765509580,998265442
25603,591657,224577451.1,145885485.9,153940914.4,760276260,25993,180551245,825078148,984995960,919095640,803959810,8771529,2260437,646351377,994999220
25611,608736,199175134.4,165282445.5,120505921.8,558009236,26203,180579450.6,717394958,977407167,868517208,906636519,7776937,3241315,821989778,990546359
25613,610307,232411034.4,140671903.5,165214963.8,796018683,25947,180586501.3,718678975,987127606,864119113,777013457,9073948,2040282,603749913,997485200
25617,619412,243794767.5,134448705.7,181329203.8,834186033,25959,180600601.9,699459371,986825378,839032730,740789492,9516913,1767890,548769071,995078587
25623,586152,212717470.7,153816573.3,138292946.1,690740554,25883,180621750.8,721733987,989954797,937172073,849115732,8301818,2662076,720997526,997088719
25623,595048,225591043.5,144860761.2,155729572.1,766588394,25894,180621750.8,764363701,989534255,909359987,800660115,8804240,2231847,641056619,998314730
25625,595454,217114084,150870395.8,143907678.4,719116091,25960,180628799.8,746127417,987095532,908191231,831953398,8472745,2503801,692146456,996051896
25642,589767,212282211.1,154511564.3,137389205.9,685726591,26006,180688705.8,715697220,986003230,926404857,851172149,8278692,2680471,724494027,995376591
25642,592400,216846344.3,151052841.1,143556614.2,717470111,26019,180688705.8,801888858,985510588,918188101,833256868,8456686,2514754,694317009,996737989
25647,601294,227324407.6,144178100.8,157669165,773136700,25994,180706321.4,692338840,986650766,891400135,794927053,8863587,2183224,631909019,996325674
25664,587382,214909764.4,152269349.3,141137901.7,705683804,25922,180766201.7,791219633,990047064,934744553,841126052,8373978,2585568,707493036,998540825
25665,594833,226610965,144661119.2,156649531.2,769731568,25962,180769723.4,795665923,988560203,911509132,797709517,8829572,2205457,636340474,996824369
25671,589970,221562825.7,147796839,149910395.4,744999389,25955,180790852.5,779894276,989057985,926814445,815980081,8630861,2360218,665823493,998138631
25677,586209,215542772.1,151931376.3,141868504.9,709328475,25895,180811979.1,743248328,991581386,938964518,838868209,8394391,2564153,703699872,998328487
25684,596865,228310897,143854383.7,158709725.2,776529325,25969,180836623.7,688357633,989025376,905983524,792063042,8889227,2158156,627363863,995687463
25684,599595,226927496.3,144618936.6,156914095.5,770622930,26050,180836623.7,814434297,985950096,897752287,796891636,8835364,2197866,635036279,996461433
25690,601919,221982796.2,148080040.1,149907304.2,744987072,26058,180857744.9,792607676,985877658,891041360,814737664,8640825,2348584,663797462,995080880
