Bidder_Tendency,Bidding_Ratio,Successive_Outbidding,Last_Bidding,Auction_Bids,Starting_Price_Average,Early_Bidding,Winning_Ratio,Auction_Duration,Class
16129032,71428.571,0,82672,0,0,0.82672,0,7,0
51724138,130434.783,0,7047337963,217391.304,993592.814,70473.37963,100000,1,0
500000000,43478.261,0,9982291667,217391.304,993592.814,99822.91667,0,1,0
66666667,83333.333,0,454513889,0,999935.281,4545.13889,0,1,0
142857143,83333.333,0,609027778,0,999935.281,6090.27778,0,1,0
142857143,71428.571,0,9960730820,0,967705.195,99607.3082,0,7,0
30612245,214285.714,0,9871974206,0,967705.195,98718.08862,87878.7879,7,0
100000000,200000,0,122453704,0,0,54.39815,66666.6667,3,0
32608696,300000,50,76311728,0,0,742.66975,90322.5806,3,0
17543860,27027.027,0,2443441358,513513.514,676404.764,24434.41358,0,3,0
25641026,27027.027,0,9887307099,513513.514,676404.764,98873.07099,0,3,0
38461538,27027.027,0,2700347222,513513.514,676404.764,27003.47222,0,3,0
200000000,54054.054,0,3010686728,513513.514,676404.764,30106.86728,0,3,0
55555556,27027.027,0,3632986111,513513.514,676404.764,36329.86111,0,3,0
76923077,135135.135,100,9949807099,513513.514,676404.764,99498.07099,78260.8696,3,1
11627907,55555.556,0,3333333,0,993592.814,33.33333,0,10,0
93750000,166666.667,50,41030093,0,993592.814,409.375,91304.3478,10,0
12345679,166666.667,0,1670910494,0,0,16709.10494,88571.4286,3,0
200000000,666666.667,50,7462075617,0,0,10459.10494,85714.2857,3,0
166666667,166666.667,0,1512577160,0,0,15125.77161,66666.6667,3,0
45454545,25641.026,0,8300324074,538461.538,999352.81,83003.24074,0,5,0
10416667,25641.026,0,9525069444,538461.538,999352.81,95250.69444,0,5,0
41666667,25641.026,0,9619097222,538461.538,999352.81,96190.97222,0,5,0
100000000,51282.051,0,9756203704,538461.538,999352.81,97558.10185,0,5,0
66666667,25641.026,0,9817407407,538461.538,999352.81,98174.07407,0,5,0
30927835,300000,50,9237268519,0,0,92364.58333,75000,1,1
16393443,34482.759,0,9723240741,379310.345,999935.281,97232.40741,0,5,0
333333333,500000,50,8757716,0,0,1.54321,66666.6667,3,0
11764706,71428.571,0,9027778,0,0,90.27778,0,7,0
86956522,142857.143,0,8068733466,0,0,80687.33466,100000,7,0
25210084,96774.194,0,1598148148,419354.839,993592.814,14638.88889,0,1,0
1000000000,190476.19,100,9429166667,571428.571,999935.281,94259.25926,100000,1,1
16129032,20833.333,0,162037,625000,993592.814,1.62037,0,5,0
285714286,83333.333,0,13402778,625000,993592.814,0.92593,0,5,0
200000000,20833.333,0,7129630,625000,993592.814,71.2963,0,5,0
115702479,291666.667,100,9886805556,625000,993592.814,159.49074,81818.1818,5,1
41666667,200000,0,7836689815,0,0,78366.89815,84210.5263,7,0
12345679,25641.026,0,8963541667,538461.538,993592.814,89635.41667,0,7,0
45454545,83333.333,0,1074355159,0,0,10743.55159,0,7,0
156250000,128205.128,50,9689351852,538461.538,993592.814,69005.78704,81250,7,1
181818182,133333.333,0,9189599868,0,0,91895.99868,80000,7,0
230769231,200000,0,7331696429,0,0,73315.64153,85714.2857,7,0
66666667,66666.667,0,9783730159,0,0,97837.30159,0,7,0
38461538,66666.667,0,9959953704,0,0,99599.53704,0,7,0
13333333,66666.667,0,9980836640,0,0,99808.3664,0,7,0
90909091,113207.547,50,9847800926,660377.358,993592.814,98401.62037,71428.5714,7,1
10416667,23809.524,0,9704166667,571428.571,999935.281,97041.66667,0,1,0
216216216,190476.19,100,9734375000,571428.571,999935.281,96939.81481,63636.3636,1,1
41666667,29411.765,0,6458746693,470588.235,993592.814,64587.46693,0,7,0
150000000,88235.294,0,6413839286,470588.235,993592.814,64137.89683,0,7,0
14084507,52631.579,0,2546064815,52631.579,0,25460.64815,0,5,0
12987013,52631.579,0,2309328704,52631.579,0,23093.28704,0,5,0
250000000,96153.846,0,8016111111,653846.154,993528.095,80161.11111,0,5,0
76923077,57692.308,0,7257013889,653846.154,993528.095,53741.89815,0,5,0
52631579,19230.769,0,6159861111,653846.154,993528.095,61598.61111,0,5,0
66666667,40000,0,1911157407,280000,993592.814,19111.57407,0,5,0
50000000,83333.333,0,47222222,0,0,472.22222,0,1,0
200000000,166666.667,0,2662962963,0,0,26608.7963,100000,1,0
129032258,333333.333,100,5584259259,0,0,55837.96296,85714.2857,1,1
37037037,62500,0,8786408730,0,0,87864.0873,0,7,0
3021148,62500,0,8027546296,0,0,80275.46296,0,7,0
33232628,440000,100,9795115741,280000,993592.814,97950.23148,84821.4286,5,1
78431373,153846.154,100,9170972222,653846.154,993528.095,91611.80556,88888.8889,5,1
3021148,19230.769,0,9169976852,653846.154,993528.095,91699.76852,0,5,0
65573770,76923.077,0,9170138889,653846.154,993528.095,91693.51852,0,5,0
76923077,19230.769,0,9392731481,653846.154,993528.095,93927.31481,0,5,0
0,19230.769,0,9952523148,653846.154,993528.095,99525.23148,0,5,0
250000000,66666.667,0,358842593,0,0,3588.42593,0,5,0
135135135,333333.333,100,6057824074,0,0,4304.39815,93333.3333,5,1
222222222,39215.686,0,9222260802,647058.824,993592.814,86668.98148,0,3,0
41666667,66666.667,0,8173587963,0,0,81735.87963,0,5,0
90909091,133333.333,0,8144351852,0,0,81442.59259,92857.1429,5,0
12345679,66666.667,0,8512245370,0,0,85122.4537,0,5,0
136363636,200000,50,8771087963,0,0,87709.49074,100000,5,1
111111111,90909.091,0,114285714,0,0,1142.85714,0,7,0
111111111,90909.091,0,235085979,0,0,2350.85979,0,7,0
750000000,272727.273,0,379100529,0,0,3790.50926,100000,7,0
166666667,90909.091,0,430753968,0,0,4307.53968,0,7,0
500000000,39215.686,0,4347453704,647058.824,993592.814,40978.00926,0,3,0
50000000,66666.667,0,9037361111,0,0,90373.61111,0,5,0
11235955,66666.667,0,9531064815,0,0,95310.64815,0,5,0
73170732,58823.529,0,9714467593,647058.824,993592.814,80011.18827,0,3,0
40983607,312500,0,310664683,0,0,3105.82011,90000,7,0
18126888,272727.273,100,9955092593,181818.182,0,3118.05556,84821.4286,5,1
166666667,90909.091,0,601759259,181818.182,0,6016.43519,0,5,0
461538462,272727.273,100,5708055556,181818.182,0,57080.55556,100000,5,1
500000000,45454.545,0,6517013889,181818.182,0,65170.13889,0,5,0
111111111,45454.545,0,8979675926,181818.182,0,89796.75926,0,5,0
0,45454.545,0,9935486111,181818.182,0,99354.86111,0,5,0
600000000,187500,0,35085979,0,0,1.32275,66666.6667,7,0
0,28571.429,0,4662698,485714.286,0,46.62698,0,7,0
86956522,57142.857,0,4265873,485714.286,0,41.99735,0,7,0
333333333,28571.429,0,322387566,485714.286,0,3223.87566,0,7,0
578947368,407407.407,100,2308349868,333333.333,0,23071.26323,100000,7,1
83333333,43478.261,0,24239418,217391.304,0,242.39418,0,7,0
200000000,86956.522,0,970188492,217391.304,0,9682.70503,0,7,0
24169184,347826.087,100,1267873677,217391.304,0,12677.08333,84821.4286,7,1
400000000,57142.857,0,940095899,485714.286,0,3106.31614,0,7,0
41666667,166666.667,0,12962963,0,0,129.62963,84210.5263,3,0
333333333,333333.333,0,5114621914,0,0,2.31481,66666.6667,3,0
23255814,166666.667,0,6052160494,0,0,60521.60494,90909.0909,3,0
35714286,166666.667,0,7477507716,0,0,74775.07716,87500,3,0
17391304,71428.571,0,7713541667,357142.857,993528.095,76245.37037,0,1,0
90909091,35294.118,0,6850848765,788235.294,993592.814,33217.9784,0,3,0
153846154,160000,50,8115779321,280000,993592.814,79074.07407,80000,3,0
315789474,240000,100,8670640432,280000,993592.814,86706.40432,100000,3,1
90909091,40000,0,8290084877,280000,993592.814,82900.84877,0,3,0
58823529,200000,0,7120651455,0,0,71206.51455,70000,7,0
7246377,200000,0,7279431217,0,0,72794.31217,86567.1642,7,0
250000000,55555.556,0,9525909392,500000,987120.91,95258.2672,0,7,0
38461538,52631.579,0,7176289683,52631.579,993592.814,71762.89683,0,7,0
30769231,105263.158,0,8352943122,52631.579,993592.814,83525.95899,92307.6923,7,0
111111111,11764.706,0,2864930556,788235.294,993592.814,28649.30556,0,7,0
111111111,47058.824,0,3778753307,788235.294,993592.814,13128.63757,0,7,0
277777778,58823.529,0,5481183862,788235.294,993592.814,54717.2619,0,7,0
444444444,47058.824,0,6837566138,788235.294,993592.814,60501.32275,0,7,0
45454545,35294.118,0,9407600309,788235.294,993592.814,79745.75617,0,3,0
52631579,11764.706,0,9711574074,788235.294,993592.814,97115.74074,0,3,0
12987013,83333.333,0,13541667,0,0,135.41667,0,5,0
83333333,76923.077,0,3164351852,0,0,31643.51852,0,3,0
29411765,83333.333,0,1986712963,0,0,19867.12963,0,5,0
55555556,315789.474,100,9742840608,52631.579,0,97428.40608,82142.8571,7,1
238095238,263157.895,100,9946081349,52631.579,0,99455.52249,100000,7,1
8196721,76923.077,0,3244945988,0,0,32449.45988,0,3,0
121212121,210526.316,0,9976421958,52631.579,0,99764.21958,86666.6667,7,0
0,76923.077,0,7110108025,0,0,71101.08025,0,3,0
55555556,50000,0,8150077160,100000,676469.483,81500.77161,0,3,0
43478261,50000,0,8954938272,100000,676469.483,89549.38272,0,3,0
40000000,50000,0,8603626543,100000,676469.483,86036.26543,0,3,0
15384615,50000,0,9233950617,100000,676469.483,92339.50617,0,3,0
15384615,200000,0,9442873677,0,0,94428.73677,91666.6667,7,0
52631579,38461.538,0,7115972222,307692.308,0,71159.72222,0,5,0
20000000,38461.538,0,8806990741,307692.308,0,88069.90741,0,5,0
40000000,38461.538,0,8936504630,307692.308,0,89365.0463,0,5,0
52631579,38461.538,0,9428842593,307692.308,0,94288.42593,0,5,0
136363636,115384.615,0,9952870370,307692.308,0,94580.55556,100000,5,0
0,17857.143,0,7809745370,678571.429,993592.814,78097.4537,0,5,0
10638298,21739.13,0,918072090,608695.652,993592.814,9180.7209,0,7,0
111111111,21739.13,0,2340988757,608695.652,993592.814,23409.88757,0,7,0
333333333,86956.522,0,1624520503,608695.652,993592.814,16244.21296,0,7,0
111111111,43478.261,0,5566335979,608695.652,993592.814,55663.0291,0,7,0
55555556,181818.182,0,1173942,0,0,0.66138,81818.1818,7,0
0,90909.091,0,198413,0,0,1.98413,0,7,0
57377049,125000,100,7629120370,678571.429,993592.814,76277.31481,97674.4186,5,1
83333333,35714.286,0,9707453704,678571.429,993592.814,97074.53704,0,5,0
129032258,71428.571,50,8929976852,678571.429,993592.814,89290.50926,0,5,0
28571429,17857.143,0,9146342593,678571.429,993592.814,91463.42593,0,5,0
250000000,86956.522,0,8363475529,608695.652,993592.814,71441.79894,0,7,0
3021148,90909.091,0,396825,0,0,3.96825,0,7,0
125000000,65217.391,0,7269427910,608695.652,993592.814,72689.64947,0,7,0
222222222,41666.667,0,6245794753,625000,935345.672,62457.94753,0,3,0
41666667,90909.091,0,429894,0,0,4.29894,0,7,0
600000000,545454.545,50,727513,0,0,0.99206,33333.3333,7,1
333333333,55555.556,0,385802,0,0,3.85802,0,3,0
55555556,55555.556,0,231481,0,0,2.31481,0,3,0
125000000,55555.556,0,1929012,0,0,19.29012,0,3,0
26086957,166666.667,0,8989198,0,0,83.33333,87755.102,3,0
41666667,83333.333,0,385802,0,0,3.85802,0,3,0
30303030,83333.333,0,38580,0,0,0.3858,0,3,0
30303030,83333.333,0,26195988,0,0,261.95988,0,3,0
33333333,142857.143,0,805486111,0,0,2099.07407,84210.5263,5,0
10869565,83333.333,0,7595910494,0,0,75959.10494,0,3,0
250000000,83333.333,0,879938272,0,0,8799.38272,0,3,0
61855670,428571.429,50,12222222,0,0,93.05556,75000,5,0
85714286,214285.714,0,3959953704,0,0,487.03704,100000,5,0
38461538,71428.571,0,7964398148,0,0,79643.98148,0,5,0
7246377,58823.529,0,66138,0,0,0.66138,0,7,0
466666667,137254.902,0,6974467593,647058.824,825258.573,34737.96296,50000,5,0
62500000,19607.843,0,4503194444,647058.824,825258.573,45031.94444,0,5,0
285714286,60606.061,0,374255952,454545.455,993592.814,3742.55952,0,7,0
311111111,500000,100,4230864198,357142.857,0,17.36111,83333.3333,3,1
20833333,35714.286,0,192901,357142.857,0,1.92901,0,3,0
45454545,153846.154,0,2719405864,0,0,13066.35802,86363.6364,3,0
500000000,76923.077,0,15625000,0,0,156.25,0,3,0
38461538,76923.077,0,2668595679,0,0,26685.95679,0,3,0
461538462,461538.462,100,5148379630,0,0,28174.38272,100000,3,1
28571429,76923.077,0,2833603395,0,0,28336.03395,0,3,0
17241379,30303.03,0,9745601852,454545.455,993592.814,97456.01852,0,7,0
200000000,61224.49,0,9665740741,632653.061,993592.814,96652.28175,0,7,0
17241379,20408.163,0,9822619048,632653.061,993592.814,98226.19048,0,7,0
10416667,20408.163,0,9939169974,632653.061,993592.814,99391.69974,0,7,0
333333333,52631.579,0,46296,52631.579,993528.095,0.46296,0,5,0
34482759,19607.843,0,8656944444,647058.824,825258.573,86569.44444,0,5,0
71428571,285714.286,0,5239621914,0,0,1913.19444,100000,3,0
70175439,571428.571,50,3395062,0,0,13.50309,79310.3448,3,0
142857143,200000,100,6509884259,280000,0,40378.00926,91666.6667,5,1
250000000,40000,0,7109930556,280000,0,71099.30556,0,5,0
7246377,52631.579,0,8997222222,52631.579,993528.095,89972.22222,0,5,0
500000000,40000,0,7992384259,280000,0,79923.84259,0,5,0
19230769,40000,0,8123263889,280000,0,81232.63889,0,5,0
333333333,80000,0,8043425926,280000,0,80428.24074,0,5,0
27777778,200000,0,1504630,0,0,15.0463,81818.1818,1,0
31746032,400000,0,5319675926,0,0,53196.75926,80952.381,1,0
434782609,357142.857,50,4469675926,357142.857,0,37576.38889,80000,3,0
27777778,200000,0,155671296,0,0,1556.71296,100000,1,0
10309278,200000,0,1157986111,0,0,11579.86111,75000,1,0
11627907,35714.286,0,680825617,357142.857,0,6808.25617,0,3,0
52173913,117647.059,50,8934328704,647058.824,825258.573,89281.01852,92682.9268,5,1
11764706,35714.286,0,7659799383,357142.857,0,76597.99383,0,3,0
16949153,19607.843,0,5284745370,647058.824,825258.573,52847.4537,0,5,0
200000000,19607.843,0,8716944444,647058.824,825258.573,87169.44444,0,5,0
35087719,39215.686,0,5478101852,647058.824,825258.573,49550.23148,0,5,0
0,52631.579,0,4696134259,52631.579,0,46961.34259,0,5,0
58823529,105263.158,0,3605763889,52631.579,0,12659.02778,92307.6923,5,0
38461538,64516.129,0,9370138889,419354.839,993592.814,92984.9537,0,1,0
1000000000,129032.258,100,4264814815,419354.839,993592.814,42626.15741,100000,1,1
30303030,32258.065,0,8547569444,419354.839,993592.814,85475.69444,0,1,0
222222222,64516.129,0,9243055556,419354.839,993592.814,92424.76852,0,1,0
22727273,20833.333,0,1391875000,625000,993592.814,13918.75,0,5,0
250000000,20833.333,0,1940416667,625000,993592.814,19404.16667,0,5,0
125000000,83333.333,0,4943888889,625000,993592.814,37582.40741,0,5,0
212121212,145833.333,0,5480787037,625000,993592.814,36778.93519,90000,5,0
60606061,41666.667,0,6721157407,625000,993592.814,67209.02778,0,5,0
26086957,71428.571,0,9852777778,571428.571,999935.281,98527.77778,0,1,0
250000000,23809.524,0,9979398148,571428.571,999935.281,99793.98148,0,1,0
500000000,23809.524,0,9870833333,571428.571,999935.281,98708.33333,0,1,0
31250000,23809.524,0,9885532407,571428.571,999935.281,98855.32407,0,1,0
32786885,117647.059,0,9659308862,470588.235,993592.814,29465.44312,97674.4186,7,0
104477612,205882.353,100,9617675265,470588.235,993592.814,96170.63492,80645.1613,7,1
705882353,352941.176,100,5784317130,470588.235,993592.814,57255.55556,60000,10,0
17391304,58823.529,0,6260335648,470588.235,993592.814,62603.35648,0,10,0
11764706,29411.765,0,9779791667,470588.235,993592.814,97797.91667,0,10,0
9259259,83333.333,0,4407721561,0,0,44077.21561,0,7,0
6042296,166666.667,0,3156729497,0,0,31565.31085,84821.4286,7,0
17241379,83333.333,0,6599239418,0,0,65992.39418,0,7,0
142857143,222222.222,0,14847884,0,0,97.71825,55555.5556,7,0
444444444,444444.444,0,526769180,0,0,5206.51455,75000,7,0
500000000,333333.333,0,2199867725,0,0,438.9881,50000,7,0
300000000,315789.474,100,7556689815,52631.579,0,54191.66667,66666.6667,5,1
18518519,40000,0,9980601852,280000,993592.814,99806.01852,0,5,0
43478261,142857.143,0,7964158951,0,0,79641.58951,100000,3,0
33707865,214285.714,0,95987654,0,993592.814,290.89506,84375,3,0
333333333,142857.143,0,6756404321,0,993592.814,67564.04321,100000,3,0
83333333,285714.286,0,9709490741,0,0,37703.7037,84210.5263,1,0
55555556,62500,0,270062,0,993592.814,2.70062,0,3,0
68627451,437500,50,331635802,0,993592.814,3316.35802,88888.8889,3,0
200000000,47619.048,0,257523148,142857.143,0,2575.23148,0,1,0
34482759,95238.095,0,163078704,142857.143,0,1630.78704,0,1,0
714285714,200000,100,9957500000,280000,993592.814,99566.66667,100000,5,1
13333333,142857.143,0,8948495370,0,0,89484.9537,89189.1892,1,0
40000000,142857.143,0,479282407,142857.143,0,4763.88889,89189.1892,1,0
12345679,55555.556,0,2959768519,0,0,29597.68519,0,5,0
90909091,222222.222,0,2236755952,0,0,22366.7328,92857.1429,7,0
17543860,111111.111,0,5388029101,0,0,53880.29101,86666.6667,7,0
58823529,111111.111,0,6969444444,0,0,69694.44444,100000,7,0
66666667,111111.111,0,8713640873,0,0,87136.40873,83333.3333,7,0
222222222,173913.043,0,1699421296,217391.304,993592.814,16988.04012,91666.6667,3,0
333333333,43478.261,0,5774575617,217391.304,993592.814,57745.75617,0,3,0
22727273,43478.261,0,9630632716,217391.304,993592.814,96306.32716,0,3,0
200000000,347826.087,100,9627816358,217391.304,993592.814,96270.83333,100000,3,1
225000000,428571.429,100,1162268519,142857.143,0,2407.40741,90909.0909,1,1
571428571,190476.19,0,7159953704,142857.143,0,18450.23148,66666.6667,1,0
21739130,95238.095,0,4079745370,142857.143,0,40737.26852,0,1,0
500000000,62500,0,13927469,0,993592.814,139.27469,0,3,0
32608696,187500,0,218827160,0,993592.814,197.14506,90322.5806,3,0
178571429,217391.304,50,9707291667,217391.304,993592.814,97069.05864,90000,3,0
58823529,34482.759,0,5805439815,379310.345,993528.095,58054.39815,0,1,0
10416667,40000,0,9387893519,280000,993592.814,93878.93519,0,5,0
541666667,254901.961,100,9839891975,647058.824,993592.814,93748.84259,100000,3,1
266666667,363636.364,100,1234568,0,0,0.3858,0,3,0
37735849,181818.182,0,3247646605,0,0,32473.76543,85714.2857,3,0
16528926,181818.182,0,8405979938,0,0,84059.79938,81818.1818,3,0
27210884,160000,0,223865741,280000,993592.814,211.34259,81250,5,0
86956522,80000,0,416342593,280000,993592.814,4163.42593,0,5,0
108108108,160000,100,1978449074,280000,993592.814,18950.92593,93333.3333,5,1
0,40000,0,9953518519,280000,993592.814,99535.18519,0,5,0
0,66666.667,0,99206,0,0,0.99206,0,7,0
10204082,40000,0,9850763889,280000,993592.814,98507.63889,0,5,0
38461538,38461.538,0,92593,307692.308,0,0.92593,0,5,0
8196721,38461.538,0,3353703704,307692.308,0,33537.03704,0,5,0
117647059,76923.077,0,7721782407,307692.308,0,53072.91667,0,5,0
86206897,192307.692,100,7044490741,307692.308,0,70440.0463,75000,5,1
235294118,78431.373,0,9372608025,647058.824,993592.814,43065.58642,0,3,0
90909091,39215.686,0,6187577160,647058.824,993592.814,61838.73457,0,3,0
38461538,19607.843,0,7265239198,647058.824,993592.814,72652.39198,0,3,0
125000000,58823.529,0,6539660494,647058.824,993592.814,65385.80247,0,3,0
176470588,58823.529,0,8820524691,647058.824,993592.814,88202.16049,0,3,0
41666667,19607.843,0,9025231481,647058.824,993592.814,90252.31481,0,3,0
100000000,66666.667,0,7922255291,0,0,79222.55291,0,7,0
58823529,76923.077,0,99206,0,0,0.99206,0,7,0
181818182,153846.154,0,5326884921,0,0,53268.84921,100000,7,0
500000000,76923.077,0,2451339286,0,0,24513.39286,0,7,0
22222222,76923.077,0,3637946429,0,0,36379.46429,0,7,0
62500000,125000,0,347222,0,0,3.47222,85714.2857,1,0
68965517,250000,0,1598379630,0,0,297.4537,100000,1,0
285714286,250000,0,1009722222,0,0,10052.08333,83333.3333,1,0
55555556,153846.154,0,4825892857,0,0,48258.10185,100000,7,0
307692308,266666.667,100,848765,0,0,8.48765,83333.3333,3,1
30303030,125000,0,2191666667,0,0,21916.66667,90000,1,0
55555556,125000,0,7715856481,0,0,77158.56481,57142.8571,1,0
166666667,125000,0,4442939815,0,0,44429.39815,100000,1,0
